369928061556432,37wan,18020,1
369928061556432,37wan,18021,1
651330058521284,37wan,18007,1
370041839362970,37wan,18027,1
651330058521284,37wan,18008,1
369928061556432,37wan,18026,1
370232421427265,37wan,18031,1
651330058521284,37wan,18011,1
370041839362970,37wan,18028,1
370023179791080,37wan,18014,1
370023179791080,37wan,18017,1
370023179791080,37wan,18018,1
370023765080271,37wan,18031,2
370074492347645,37wan,18012,1
370029739464042,37wan,18017,1
369897213103012,37wan,18018,2
370193613408748,37wan,18015,1
369897213103012,37wan,18017,1
651330058521284,37wan,18018,1
370129856051296,37wan,18025,1
369928061556432,37wan,18013,1
369928061556432,37wan,18012,1
370008118937983,37wan,18031,1
370232421427265,37wan,18024,1
370232421427265,37wan,18021,1
370023179791080,37wan,18021,1
651330058521284,37wan,18023,1
651330058521284,37wan,18027,1
370232148636911,37wan,18000,2
370039380725102,37wan,18000,1
369859791024303,37wan,18003,1
370183728547511,37wan,18030,1
369928061556432,37wan,18003,2
369859791024303,37wan,18002,1
369928061556432,37wan,18006,1
369859791024303,37wan,18001,2
369859791024303,37wan,18008,2
369928061556432,37wan,18000,1
370232421427265,37wan,18016,1
370232421427265,37wan,18015,1
369859791024303,37wan,18006,1
369928061556432,37wan,18001,1
369859791024303,37wan,18005,3
369860591899009,37wan,18003,1
369860591899009,37wan,18001,1
369915187941879,37wan,18004,1
369928061556432,37wan,18007,2
651328557319851,37wan,18019,1
369860494728320,37wan,18009,1
370232421427265,37wan,18010,2
651338905216840,37wan,18030,1
369860494728320,37wan,18003,1
651328557319851,37wan,18012,1
651330058521284,37wan,18030,2
369860494728320,37wan,18005,1
369860494728320,37wan,18006,1
370228746196466,37wan,18031,1
369859791024303,37wan,18011,1
369859791024303,37wan,18010,1
369861884950682,37wan,18009,1
369859791024303,37wan,18013,2
369859791024303,37wan,18012,1
369859791024303,37wan,18015,2
369859791024303,37wan,18014,1
369861884950682,37wan,18008,1
370232421427265,37wan,18000,2
369859791024303,37wan,18017,1
370232421427265,37wan,18007,1
370127134006233,37wan,18009,1
369859791024303,37wan,18016,1
369859791024303,37wan,18019,2
369861884950682,37wan,18003,1
370232421427265,37wan,18004,1
369859791024303,37wan,18018,2
369861884950682,37wan,18004,2
370023179791080,37wan,18006,1
369859791024303,37wan,18009,2
370023179791080,37wan,18005,1
651328557319851,37wan,18009,1
369860591899009,37wan,18014,1
370023179791080,37wan,18002,1
369860494728320,37wan,18016,2
369860494728320,37wan,18017,1
370232148636911,37wan,18026,1
369860494728320,37wan,18014,1
369860494728320,37wan,18015,1
369860494728320,37wan,18012,1
370023179791080,37wan,18008,1
369860494728320,37wan,18011,2
651506982981045,37wan,18019,1
369853283641683,37wan,18023,3
369853283641683,37wan,18024,1
651506982981045,37wan,18017,1
369860531436177,37wan,18029,1
369853283641683,37wan,18027,1
651506982981045,37wan,18015,1
369853283641683,37wan,18025,1
369854608774673,37wan,18014,1
369853283641683,37wan,18026,1
369853283641683,37wan,18029,1
370183728547511,37wan,18013,1
369860591899009,37wan,18016,1
651333353755692,37wan,18017,1
651719662099242,37wan,18004,1
651333353755692,37wan,18015,1
651341677674982,37wan,18001,1
651506982981045,37wan,18009,2
369853283641683,37wan,18030,1
369853283641683,37wan,18031,1
651506982981045,37wan,18001,1
369854608774673,37wan,18026,1
369860591899009,37wan,18026,1
651333353755692,37wan,18029,1
370183728547511,37wan,18027,1
651333353755692,37wan,18020,1
369853283641683,37wan,18002,3
369861775021124,37wan,18026,1
651397833315202,37wan,18008,2
651397833315202,37wan,18005,1
651397833315202,37wan,18000,1
369853283641683,37wan,18006,1
651397833315202,37wan,18003,1
651397833315202,37wan,18002,1
369853274253672,37wan,18031,2
651331128206365,37wan,18006,2
651341677674982,37wan,18029,2
651341677674982,37wan,18025,2
651341677674982,37wan,18021,1
369853274253672,37wan,18030,2
369854608774673,37wan,18000,1
369854608774673,37wan,18001,1
369854608774673,37wan,18002,1
369853274253672,37wan,18019,1
369853274253672,37wan,18017,1
369853283641683,37wan,18016,1
369861775021124,37wan,18030,1
369854608774673,37wan,18006,1
369853283641683,37wan,18017,1
369853274253672,37wan,18022,2
369853274253672,37wan,18023,1
369853274253672,37wan,18020,1
369854176364158,37wan,18003,1
369854176364158,37wan,18001,1
370183728547511,37wan,18003,1
369853274253672,37wan,18024,2
651333353755692,37wan,18004,1
369912337765872,37wan,18029,2
651397833315202,37wan,18028,3
370221827635255,37wan,18024,1
369866280931811,37wan,18007,1
651397833315202,37wan,18029,1
369866280931811,37wan,18002,1
369861775021124,37wan,18005,1
369861775021124,37wan,18004,1
651551890483355,37wan,18019,1
651551890483355,37wan,18017,2
651328449315603,37wan,18008,1
651551890483355,37wan,18016,1
370030452481284,37wan,18022,1
651551890483355,37wan,18015,1
651328449315603,37wan,18004,1
369861775021124,37wan,18006,1
651551890483355,37wan,18013,3
651551890483355,37wan,18022,1
651517329892179,37wan,18015,1
370221390151294,37wan,18004,1
651517329892179,37wan,18016,2
651328449315603,37wan,18011,1
370221390151294,37wan,18001,1
651328449315603,37wan,18012,1
369912337765872,37wan,18030,1
370030452481284,37wan,18017,1
370221390151294,37wan,18005,1
369853274253672,37wan,18014,2
369912337765872,37wan,18031,2
369853340767112,37wan,18004,1
369853274253672,37wan,18010,1
369853340767112,37wan,18002,1
369853274253672,37wan,18012,2
369853274253672,37wan,18011,2
651397833315202,37wan,18031,1
369853340767112,37wan,18001,1
370156115725476,37wan,18011,1
651397833315202,37wan,18013,1
651397833315202,37wan,18014,1
651397833315202,37wan,18012,1
370126482983671,37wan,18021,1
651397833315202,37wan,18015,1
369861775021124,37wan,18012,1
651551890483355,37wan,18029,1
651517329892179,37wan,18030,1
651551890483355,37wan,18025,1
651551890483355,37wan,18026,1
370030452481284,37wan,18011,1
651328449315603,37wan,18001,1
369853340767112,37wan,18019,1
369853340767112,37wan,18018,1
370030452481284,37wan,18008,3
369853274253672,37wan,18005,1
369853274253672,37wan,18004,2
369853274253672,37wan,18003,2
369853340767112,37wan,18011,1
369853274253672,37wan,18002,1
369853274253672,37wan,18001,2
369853274253672,37wan,18000,1
651397833315202,37wan,18020,1
370126482983671,37wan,18027,1
369854846435462,37wan,18030,1
370043364436306,37wan,18008,1
369854846435462,37wan,18014,1
651328449315603,37wan,18025,1
651328449315603,37wan,18024,1
370030452481284,37wan,18000,2
651328449315603,37wan,18027,1
370221390151294,37wan,18020,1
651517329892179,37wan,18001,1
651554500455685,37wan,18010,1
370030452481284,37wan,18001,1
651719662099242,37wan,18029,1
651551890483355,37wan,18000,2
651551890483355,37wan,18001,1
370218097741985,37wan,18021,2
370043364436306,37wan,18010,1
370218097741985,37wan,18020,1
369854846435462,37wan,18021,1
651328590420114,37wan,18011,1
651551890483355,37wan,18003,1
651551890483355,37wan,18005,2
651551890483355,37wan,18007,1
651328449315603,37wan,18018,1
369858316006596,37wan,18026,1
651551890483355,37wan,18011,1
651551890483355,37wan,18012,1
369854846435462,37wan,18012,1
370110815611451,37wan,18005,1
370110815611451,37wan,18004,1
370110815611451,37wan,18009,1
651705006028484,37wan,18011,1
369881227913552,37wan,18004,1
370220934125737,37wan,18022,1
651705006028484,37wan,18018,1
370110815611451,37wan,18010,1
370110815611451,37wan,18013,2
370110815611451,37wan,18014,1
370110815611451,37wan,18011,1
370110815611451,37wan,18012,1
370110815611451,37wan,18016,1
369876135549172,37wan,18028,1
369876135549172,37wan,18025,2
370110815611451,37wan,18019,1
369876135549172,37wan,18026,3
370092858252736,37wan,18024,2
370122253015473,37wan,18027,1
370092858252736,37wan,18026,1
651329549040448,37wan,18027,1
651329549040448,37wan,18023,1
370122253015473,37wan,18021,1
369876135549172,37wan,18020,1
370110815611451,37wan,18020,1
651329575798404,37wan,18027,1
369876135549172,37wan,18023,1
370110815611451,37wan,18021,2
370110815611451,37wan,18022,2
370217589136658,37wan,18025,1
370217589136658,37wan,18028,1
651329937356475,37wan,18028,1
370110815611451,37wan,18027,2
369859581224234,37wan,18006,1
370006774299447,37wan,18010,1
370217589136658,37wan,18020,1
369969243799591,37wan,18005,1
370006774299447,37wan,18015,1
369978538994725,37wan,18008,1
369978538994725,37wan,18007,1
369866280931811,37wan,18016,1
370110815611451,37wan,18031,1
369978538994725,37wan,18005,1
651339181493411,37wan,18027,1
369866280931811,37wan,18019,1
370006774299447,37wan,18020,1
370006774299447,37wan,18025,1
369859581224234,37wan,18013,1
370122253015473,37wan,18003,1
369859581224234,37wan,18012,1
369866280931811,37wan,18025,1
369978538994725,37wan,18012,2
651329549040448,37wan,18009,1
369866280931811,37wan,18021,1
651329658002197,37wan,18031,1
370079796011390,37wan,18021,1
369978538994725,37wan,18017,1
369978538994725,37wan,18018,2
369978538994725,37wan,18019,1
370011087507956,37wan,18011,1
369978538994725,37wan,18013,1
369978538994725,37wan,18014,2
370011087507956,37wan,18012,1
369978538994725,37wan,18015,1
370217589136658,37wan,18029,1
370043806574349,37wan,18027,2
369859581224234,37wan,18023,1
370166819296710,37wan,18020,1
370166819296710,37wan,18021,1
370043806574349,37wan,18028,1
370043806574349,37wan,18029,2
369859581224234,37wan,18022,2
370166819296710,37wan,18024,1
370166819296710,37wan,18023,1
370229971799980,37wan,18012,1
651329658002197,37wan,18019,1
369974698749584,37wan,18022,1
651329658002197,37wan,18029,1
369978538994725,37wan,18024,5
370206081463690,37wan,18029,1
369978538994725,37wan,18028,2
370206081463690,37wan,18026,1
370043806574349,37wan,18020,2
370166819296710,37wan,18028,1
370206081463690,37wan,18024,1
370166819296710,37wan,18027,1
370043806574349,37wan,18021,2
370206081463690,37wan,18023,2
651329658002197,37wan,18020,1
369978538994725,37wan,18023,1
370206081463690,37wan,18022,3
370043806574349,37wan,18024,2
369859581224234,37wan,18020,1
370206081463690,37wan,18021,1
370043806574349,37wan,18025,1
369978538994725,37wan,18020,1
370166819296710,37wan,18011,1
369969243799591,37wan,18016,1
370166819296710,37wan,18014,1
369853246654455,37wan,18024,1
369853246654455,37wan,18023,1
651329658002197,37wan,18009,1
651329658002197,37wan,18016,2
370206081463690,37wan,18017,1
370206081463690,37wan,18016,2
370206081463690,37wan,18018,2
370166497309567,37wan,18031,2
369853246654455,37wan,18015,1
370206081463690,37wan,18013,1
651329658002197,37wan,18010,2
369969243799591,37wan,18015,1
370166819296710,37wan,18017,1
370206081463690,37wan,18011,2
370043806574349,37wan,18009,1
370166819296710,37wan,18002,1
370166819296710,37wan,18000,1
370043806574349,37wan,18005,2
370043806574349,37wan,18006,3
370043806574349,37wan,18007,1
370043806574349,37wan,18008,2
370220934125737,37wan,18005,1
370220934125737,37wan,18008,1
370220934125737,37wan,18002,1
370081754627258,37wan,18003,1
369853246654455,37wan,18010,3
651347255617193,37wan,18004,1
369853246654455,37wan,18013,1
369865093473085,37wan,18010,1
369853246654455,37wan,18003,1
370206081463690,37wan,18008,1
651339141844371,37wan,18024,1
370206081463690,37wan,18007,1
369853246654455,37wan,18006,1
651506982981045,37wan,18024,1
651329658002197,37wan,18004,1
651339141844371,37wan,18028,1
369853246654455,37wan,18008,2
370206081463690,37wan,18000,1
370043806574349,37wan,18001,1
370043806574349,37wan,18004,2
370166819296710,37wan,18009,1
370043806574349,37wan,18003,1
370206081463690,37wan,18004,1
651506982981045,37wan,18029,1
370166819296710,37wan,18007,2
370166819296710,37wan,18006,1
370043806574349,37wan,18000,1
370220934125737,37wan,18010,1
370043806574349,37wan,18018,3
370043806574349,37wan,18017,1
370220934125737,37wan,18018,1
370081754627258,37wan,18017,1
370220934125737,37wan,18015,1
369853246654455,37wan,18000,1
651506982981045,37wan,18030,1
370043806574349,37wan,18015,1
370043806574349,37wan,18014,1
370043806574349,37wan,18013,2
370043806574349,37wan,18012,1
370043806574349,37wan,18011,1
370043806574349,37wan,18010,1
369853190343607,37wan,18014,1
369853281126506,37wan,18030,1
370023765080271,37wan,18000,1
370130911532956,37wan,18012,1
370130911532956,37wan,18013,1
370183498965077,37wan,18006,1
370081754627258,37wan,18025,1
370053483629297,37wan,18017,1
651606384063588,37wan,18018,1
370041294030871,37wan,18030,1
369853190343607,37wan,18021,1
369853190343607,37wan,18028,1
370041294030871,37wan,18016,2
369853260130263,37wan,18020,1
651340036781984,37wan,18018,1
651340036781984,37wan,18015,1
370041294030871,37wan,18026,1
651345306950601,37wan,18008,1
370041294030871,37wan,18024,2
369853281126506,37wan,18013,1
370041294030871,37wan,18009,1
651334739791901,37wan,18029,1
370041294030871,37wan,18005,1
370041294030871,37wan,18008,1
370041294030871,37wan,18007,1
651347370239322,37wan,18008,3
651347370239322,37wan,18009,2
651516400672655,37wan,18009,1
651347370239322,37wan,18003,1
651347370239322,37wan,18004,1
651347370239322,37wan,18005,1
651347370239322,37wan,18006,1
369853252174193,37wan,18001,2
651347370239322,37wan,18000,1
651347370239322,37wan,18001,2
369853190343607,37wan,18000,2
370041294030871,37wan,18013,2
369853252174193,37wan,18006,1
369853252174193,37wan,18004,1
369853252174193,37wan,18002,1
651348103053882,37wan,18025,1
651348103053882,37wan,18028,1
651424967611592,37wan,18003,1
651338816977926,37wan,18026,1
651424967611592,37wan,18000,1
651338816977926,37wan,18027,1
651338816977926,37wan,18028,2
651338816977926,37wan,18021,1
370053483629297,37wan,18026,1
370190518108256,37wan,18007,1
651336644778665,37wan,18031,1
369853252174193,37wan,18010,1
370166497309567,37wan,18015,1
369853252174193,37wan,18018,1
370041294030871,37wan,18003,1
370041294030871,37wan,18004,2
369853190343607,37wan,18012,1
370041294030871,37wan,18001,1
369853190343607,37wan,18010,1
370041294030871,37wan,18002,1
369853252174193,37wan,18016,1
369853252174193,37wan,18015,1
651347370239322,37wan,18028,2
651347370239322,37wan,18027,1
651347370239322,37wan,18029,1
370116849979758,37wan,18002,1
651424967611592,37wan,18012,1
651348103053882,37wan,18018,1
651348103053882,37wan,18016,1
370011087507956,37wan,18006,1
651348103053882,37wan,18020,1
369853252174193,37wan,18028,1
369853252174193,37wan,18029,1
651329706721658,37wan,18030,1
651347370239322,37wan,18020,2
651347370239322,37wan,18021,1
651347370239322,37wan,18022,1
369853252174193,37wan,18023,1
369853252174193,37wan,18020,2
651347370239322,37wan,18024,2
651347370239322,37wan,18015,2
651347370239322,37wan,18014,2
651338816977926,37wan,18000,1
651353516988929,37wan,18000,1
651347370239322,37wan,18018,1
651338816977926,37wan,18001,1
651348103053882,37wan,18007,1
651424967611592,37wan,18029,1
370232132073528,37wan,18019,1
651348103053882,37wan,18006,1
651334739791901,37wan,18010,1
370155669245208,37wan,18005,1
369853252174193,37wan,18030,1
651347370239322,37wan,18012,2
651347370239322,37wan,18013,2
651347370239322,37wan,18011,3
651334923288402,37wan,18031,1
651424967611592,37wan,18030,1
369968697254317,37wan,18018,1
369968697254317,37wan,18019,1
651329706721658,37wan,18007,1
369968697254317,37wan,18011,1
651348103053882,37wan,18002,1
369968697254317,37wan,18020,2
651345306950601,37wan,18015,1
651345306950601,37wan,18018,1
651345306950601,37wan,18011,1
651345306950601,37wan,18014,1
370110815611451,37wan,18003,2
370110815611451,37wan,18002,1
369968697254317,37wan,18009,1
370110815611451,37wan,18000,1
369968697254317,37wan,18000,1
369968697254317,37wan,18001,1
369968697254317,37wan,18004,1
651339117139554,37wan,18006,1
651339117139554,37wan,18008,1
651345306950601,37wan,18027,1
370092858252736,37wan,18001,1
370092858252736,37wan,18005,1
651345306950601,37wan,18022,1
651345306950601,37wan,18021,1
651347370239322,37wan,18031,1
369859799970289,37wan,18030,1
651350125332793,37wan,18030,2
369958342828368,37wan,18030,1
651350125332793,37wan,18029,3
651465470797394,37wan,18027,1
651350125332793,37wan,18022,1
651350125332793,37wan,18021,2
651350125332793,37wan,18024,1
651329988335116,37wan,18007,1
651350125332793,37wan,18028,1
651350125332793,37wan,18027,2
651350125332793,37wan,18020,1
651329496912902,37wan,18030,2
651329496912902,37wan,18031,1
651516259461435,37wan,18020,1
651465470797394,37wan,18030,1
651516259461435,37wan,18013,1
651516259461435,37wan,18012,1
651350125332793,37wan,18019,2
369858771935306,37wan,18031,3
369858771935306,37wan,18030,6
651350125332793,37wan,18013,1
651350125332793,37wan,18012,2
651350125332793,37wan,18011,1
651350125332793,37wan,18010,1
651350125332793,37wan,18017,2
651522592012422,37wan,18004,1
651350125332793,37wan,18015,1
651350125332793,37wan,18014,2
369859799970289,37wan,18014,1
369864954118942,37wan,18026,1
369864954118942,37wan,18025,5
369859799970289,37wan,18012,1
369864954118942,37wan,18028,5
369864954118942,37wan,18027,1
369859799970289,37wan,18011,1
369864954118942,37wan,18022,3
369853314494208,37wan,18015,1
369864954118942,37wan,18024,2
369864099332694,37wan,18025,1
369864099332694,37wan,18026,1
369864954118942,37wan,18023,1
651329942103791,37wan,18024,1
369859861859173,37wan,18015,1
651516259461435,37wan,18028,1
651516259461435,37wan,18027,1
651350125332793,37wan,18007,2
651516259461435,37wan,18024,1
651350125332793,37wan,18009,2
651516259461435,37wan,18023,1
651350125332793,37wan,18004,2
369864954118942,37wan,18030,1
369859799970289,37wan,18008,1
651350125332793,37wan,18006,1
651350125332793,37wan,18005,2
369853314494208,37wan,18017,1
369864954118942,37wan,18031,1
651350125332793,37wan,18000,1
651350125332793,37wan,18002,3
369859799970289,37wan,18005,1
369853314494208,37wan,18020,1
369864954118942,37wan,18017,5
369859799970289,37wan,18025,1
369853314494208,37wan,18022,1
369864954118942,37wan,18015,3
369864954118942,37wan,18014,2
369864954118942,37wan,18012,1
369853314494208,37wan,18026,1
369864954118942,37wan,18011,2
369864954118942,37wan,18010,2
369864954118942,37wan,18018,3
369864954118942,37wan,18020,2
369864954118942,37wan,18007,1
651482862104357,37wan,18008,3
369864954118942,37wan,18008,1
651482862104357,37wan,18006,1
369864954118942,37wan,18009,1
369854447025356,37wan,18016,1
651329496912902,37wan,18001,1
651329496912902,37wan,18000,1
370231655089938,37wan,18000,1
651329496912902,37wan,18007,1
651482862104357,37wan,18000,2
370160193513305,37wan,18013,3
369864954118942,37wan,18000,2
651482862104357,37wan,18001,2
651329496912902,37wan,18005,1
369854447025356,37wan,18019,1
369864954118942,37wan,18001,5
369864954118942,37wan,18002,2
369864954118942,37wan,18003,5
651482862104357,37wan,18004,1
369864099332694,37wan,18002,1
651482862104357,37wan,18005,1
369864954118942,37wan,18004,2
370120913965498,37wan,18012,1
370160193513305,37wan,18018,1
369864954118942,37wan,18005,5
369864954118942,37wan,18006,1
651482862104357,37wan,18003,5
369853314494208,37wan,18031,1
370120913965498,37wan,18010,2
370120913965498,37wan,18005,1
370120913965498,37wan,18006,2
370120913965498,37wan,18003,1
370120913965498,37wan,18004,2
370120913965498,37wan,18007,2
370120913965498,37wan,18008,1
369854447025356,37wan,18023,1
369854447025356,37wan,18025,1
370160193513305,37wan,18026,1
651482862104357,37wan,18011,2
370120913965498,37wan,18000,1
370160193513305,37wan,18029,2
651482862104357,37wan,18013,2
651482862104357,37wan,18014,1
370120913965498,37wan,18002,1
651482862104357,37wan,18016,1
370193894707037,37wan,18006,1
370075289544992,37wan,18021,2
370075289544992,37wan,18024,2
370193894707037,37wan,18000,2
370075289544992,37wan,18028,1
370075289544992,37wan,18026,1
370075289544992,37wan,18008,2
651482862104357,37wan,18026,2
651482862104357,37wan,18027,1
651482862104357,37wan,18025,1
651482862104357,37wan,18023,1
651482862104357,37wan,18020,1
651482862104357,37wan,18021,1
651482862104357,37wan,18030,1
370075289544992,37wan,18016,1
370075289544992,37wan,18013,1
651329496912902,37wan,18012,1
370160193513305,37wan,18000,1
651329496912902,37wan,18013,1
369855480704342,37wan,18028,1
370160193513305,37wan,18008,1
651329496912902,37wan,18015,3
651329496912902,37wan,18018,1
369855480704342,37wan,18020,1
370193894707037,37wan,18026,1
369855480704342,37wan,18022,2
370193894707037,37wan,18027,1
369855480704342,37wan,18024,2
370193894707037,37wan,18021,1
370075289544992,37wan,18004,1
370075289544992,37wan,18002,1
370075289544992,37wan,18000,1
370075289544992,37wan,18001,1
369853283707676,37wan,18008,1
369854191604324,37wan,18009,2
369853273196518,37wan,18010,1
369853283707676,37wan,18009,1
369853283707676,37wan,18006,2
369853360107484,37wan,18021,1
369853283707676,37wan,18007,1
369872829138407,37wan,18006,1
369853283707676,37wan,18004,3
369872829138407,37wan,18000,1
369872829138407,37wan,18001,1
369853283707676,37wan,18002,1
369853283707676,37wan,18003,3
369872829138407,37wan,18007,1
369853273196518,37wan,18014,1
369872829138407,37wan,18008,1
651489349612889,37wan,18030,1
651415482698974,37wan,18027,1
651415482698974,37wan,18028,1
369853283707676,37wan,18001,1
369853360107484,37wan,18027,1
369853283707676,37wan,18000,4
651415482698974,37wan,18023,1
651415482698974,37wan,18024,1
370132058863920,37wan,18012,1
369872829138407,37wan,18017,1
369853283707676,37wan,18019,1
369872829138407,37wan,18014,1
369872829138407,37wan,18015,1
369853283707676,37wan,18013,1
369853283707676,37wan,18014,1
369853283707676,37wan,18015,1
369872829138407,37wan,18010,1
651338480435484,37wan,18000,1
369861806417256,37wan,18022,1
369872829138407,37wan,18019,1
651415482698974,37wan,18018,1
651415482698974,37wan,18019,1
369853283707676,37wan,18010,1
369854245331093,37wan,18022,1
369853360107484,37wan,18019,1
651415482698974,37wan,18013,1
369854245331093,37wan,18024,1
369853283707676,37wan,18012,1
369854206269377,37wan,18029,1
369853283707676,37wan,18011,1
369853360107484,37wan,18014,3
651415482698974,37wan,18010,1
369853360107484,37wan,18013,1
369853283707676,37wan,18026,2
369853283707676,37wan,18027,2
369853251844947,37wan,18008,1
369853283707676,37wan,18029,3
651338480435484,37wan,18016,1
651338480435484,37wan,18015,1
370120913965498,37wan,18029,1
651338480435484,37wan,18013,1
651489349612889,37wan,18003,1
370120913965498,37wan,18026,4
651489349612889,37wan,18001,1
651338480435484,37wan,18011,1
370120913965498,37wan,18027,2
651338480435484,37wan,18018,1
370120913965498,37wan,18031,5
369853360107484,37wan,18006,2
369853283707676,37wan,18022,3
369853283707676,37wan,18020,1
369854191604324,37wan,18018,1
369854206269377,37wan,18011,1
370120913965498,37wan,18019,1
651338480435484,37wan,18026,1
369853273196518,37wan,18003,1
369853273196518,37wan,18008,1
370120913965498,37wan,18017,2
370120913965498,37wan,18016,1
369877782496199,37wan,18027,1
370120913965498,37wan,18015,1
370120913965498,37wan,18014,4
370120913965498,37wan,18021,1
370120913965498,37wan,18022,1
369853317012223,37wan,18002,1
651338480435484,37wan,18029,1
370120913965498,37wan,18020,3
369853251844947,37wan,18001,1
369853251844947,37wan,18002,1
369853283707676,37wan,18031,1
651329448498594,37wan,18030,1
369854191604324,37wan,18013,1
369858771935306,37wan,18008,2
370040899025275,37wan,18020,1
369858771935306,37wan,18009,1
369858771935306,37wan,18006,2
369858771935306,37wan,18007,2
369858771935306,37wan,18004,2
369858771935306,37wan,18005,4
369858771935306,37wan,18002,3
369858771935306,37wan,18003,5
370199855747340,37wan,18012,1
369858771935306,37wan,18001,1
651338480435484,37wan,18030,1
370199855747340,37wan,18013,1
369996959884555,37wan,18016,1
369876404612232,37wan,18016,1
370034672710788,37wan,18001,2
370127140342986,37wan,18008,1
651345542173899,37wan,18020,1
369860925597846,37wan,18000,1
369860925597846,37wan,18006,2
369876404612232,37wan,18014,1
370218255819480,37wan,18024,1
370218255819480,37wan,18017,1
651397581208776,37wan,18023,1
370186449948124,37wan,18010,1
369859799970289,37wan,18003,1
370040899025275,37wan,18025,1
369858771935306,37wan,18028,1
369872829138407,37wan,18029,2
369858771935306,37wan,18029,2
369858771935306,37wan,18026,2
369858771935306,37wan,18027,3
651465470797394,37wan,18008,1
369858771935306,37wan,18020,3
369858771935306,37wan,18021,4
651465470797394,37wan,18007,1
369872829138407,37wan,18024,2
651465470797394,37wan,18006,1
369858771935306,37wan,18024,3
369858771935306,37wan,18025,1
369858771935306,37wan,18022,2
369872829138407,37wan,18028,1
369858771935306,37wan,18023,3
370034672710788,37wan,18026,1
651415482698974,37wan,18004,1
651415482698974,37wan,18002,1
369872829138407,37wan,18020,2
370190574042683,37wan,18008,1
651415482698974,37wan,18005,1
370034672710788,37wan,18022,1
651415482698974,37wan,18009,1
369858771935306,37wan,18015,2
369858771935306,37wan,18016,1
369858771935306,37wan,18017,1
369858771935306,37wan,18018,1
369858771935306,37wan,18019,2
370199855747340,37wan,18025,1
369858771935306,37wan,18010,5
369858771935306,37wan,18011,1
370199855747340,37wan,18020,1
369858771935306,37wan,18012,1
369858771935306,37wan,18013,1
651465470797394,37wan,18015,1
369858771935306,37wan,18014,3
370115967077103,37wan,18015,1
369876404612232,37wan,18028,1
369872829138407,37wan,18031,1
370034672710788,37wan,18016,1
370115967077103,37wan,18016,1
369865768824712,37wan,18031,1
651339251320977,37wan,18016,1
651329688540537,37wan,18009,1
651329688540537,37wan,18004,1
